frm_category,to_category,item_count
G0586,G0664,4
G0586,G0665,3
G0586,G0708,5
G0586,G0722,2
G0586,G0725,1
G0586,G0846,1
G0586,G0951,4
G0587,G0008,2
G0587,G0027,2
G0587,G0038,15
G0587,G0043,17
G0587,G0081,1
G0587,G0126,2
G0587,G0128,2
G0587,G0131,3
G0587,G0132,7
G0587,G0153,4
G0587,G0154,2
G0587,G0157,1
G0587,G0167,5
G0587,G0187,1
G0587,G0199,1
G0587,G0200,2
G0587,G0222,15
G0587,G0410,2
G0587,G0420,1
G0587,G0428,1
G0587,G0511,1
G0587,G0513,1
G0587,G0515,1
G0587,G0531,2
G0587,G0544,2
G0587,G0555,1
G0587,G0557,1
G0587,G0559,1
G0587,G0560,2
G0587,G0561,2
G0587,G0562,2
G0587,G0563,2
G0587,G0564,2
G0587,G0565,2
G0587,G0570,16
G0587,G0587,17
G0587,G0588,17
G0587,G0603,2
G0587,G0664,10
G0587,G0665,2
G0587,G0708,17
G0587,G0804,1
G0587,G0880,1
G0587,G0917,1
G0587,G0940,2
G0587,G0943,2
G0587,G0946,2
G0587,G0949,1
G0587,G0958,1
G0587,G0962,1
G0588,G0008,3
G0588,G0027,2
G0588,G0038,48
G0588,G0043,55
G0588,G0080,1
G0588,G0081,1
G0588,G0126,2
G0588,G0128,4
G0588,G0131,3
G0588,G0132,10
G0588,G0153,4
G0588,G0154,4
G0588,G0157,1
G0588,G0167,5
G0588,G0178,1
G0588,G0179,2
G0588,G0187,1
G0588,G0199,2
G0588,G0200,8
G0588,G0206,1
G0588,G0222,52
G0588,G0410,2
G0588,G0419,1
G0588,G0420,1
G0588,G0428,1
G0588,G0466,1
G0588,G0467,1
G0588,G0468,1
G0588,G0511,1
G0588,G0512,2
G0588,G0513,1
G0588,G0514,1
G0588,G0515,1
G0588,G0516,1
G0588,G0529,1
G0588,G0531,2
G0588,G0532,2
G0588,G0537,2
G0588,G0538,2
G0588,G0544,2
G0588,G0555,1
G0588,G0556,2
G0588,G0557,1
G0588,G0558,2
G0588,G0559,1
G0588,G0560,5
G0588,G0561,5
G0588,G0562,5
G0588,G0563,5
G0588,G0564,5
G0588,G0565,4
G0588,G0566,1
G0588,G0570,54
G0588,G0574,1
G0588,G0575,2
G0588,G0576,2
G0588,G0577,4
G0588,G0578,16
G0588,G0579,3
G0588,G0580,10
G0588,G0581,14
G0588,G0582,1
G0588,G0583,1
G0588,G0584,1
G0588,G0585,1
G0588,G0586,5
G0588,G0587,17
G0588,G0588,110
G0588,G0592,4
G0588,G0593,3
G0588,G0599,4
G0588,G0600,16
G0588,G0601,4
G0588,G0602,21
G0588,G0603,2
G0588,G0617,2
G0588,G0637,2
G0588,G0638,1
G0588,G0639,2
G0588,G0640,4
G0588,G0641,3
G0588,G0643,1
G0588,G0659,2
G0588,G0664,15
G0588,G0665,6
G0588,G0666,11
G0588,G0667,4
G0588,G0669,1
G0588,G0670,9
G0588,G0676,1
G0588,G0677,1
G0588,G0694,3
G0588,G0698,3
G0588,G0699,16
G0588,G0708,109
G0588,G0710,6
G0588,G0711,3
G0588,G0722,3
G0588,G0725,2
G0588,G0804,1
G0588,G0806,1
G0588,G0846,1
G0588,G0856,2
G0588,G0857,1
G0588,G0858,6
G0588,G0859,16
G0588,G0860,3
G0588,G0861,10
G0588,G0862,14
G0588,G0863,1
G0588,G0864,2
G0588,G0880,1
G0588,G0881,1
G0588,G0882,1
G0588,G0917,1
G0588,G0918,1
G0588,G0919,1
G0588,G0921,2
G0588,G0922,2
G0588,G0940,2
G0588,G0941,2
G0588,G0942,1
G0588,G0943,2
G0588,G0944,2
G0588,G0945,1
G0588,G0946,2
G0588,G0947,2
G0588,G0948,1
G0588,G0949,1
G0588,G0951,4
G0588,G0952,3
G0588,G0953,2
G0588,G0958,1
G0588,G0959,1
G0588,G0960,1
G0588,G0962,1
G0588,G0963,1
G0589,G0570,1
G0589,G0576,1
G0589,G0589,1
G0590,G0570,1
G0590,G0576,1
G0590,G0590,1
G0591,G0570,1
G0591,G0578,1
G0591,G0591,1
G0592,G0038,6
G0592,G0043,6
G0592,G0178,3
G0592,G0200,2
G0592,G0222,6
G0592,G0464,1
G0592,G0570,6
G0592,G0584,1
G0592,G0585,1
G0592,G0588,4
G0592,G0592,6
G0592,G0599,2
G0592,G0601,1
G0592,G0638,2
G0592,G0640,2
G0592,G0666,5
G0592,G0667,4
G0592,G0708,5
G0592,G0721,1
G0592,G0726,2
G0592,G0952,4
G0593,G0038,5
G0593,G0043,5
G0593,G0200,1
G0593,G0222,5
G0593,G0465,1
G0593,G0569,2
G0593,G0570,5
G0593,G0588,3
G0593,G0593,5
G0593,G0599,2
G0593,G0601,1
G0593,G0638,1
G0593,G0640,2
G0593,G0670,5
G0593,G0708,3
G0593,G0953,3
G0594,G0042,1
G0594,G0126,1
G0594,G0132,1
G0594,G0406,1
G0594,G0594,1
G0594,G0643,1
G0595,G0028,9
G0595,G0143,6
G0595,G0501,2
G0595,G0595,9
G0595,G0713,5
G0595,G0730,9
G0596,G0028,7
G0596,G0143,7
G0596,G0596,8
G0596,G0714,7
G0596,G0731,8
G0597,G0504,1
G0597,G0570,1
G0597,G0573,1
G0597,G0576,1
G0597,G0597,1
G0598,G0505,1
G0598,G0570,1
G0598,G0576,1
G0598,G0598,1
G0599,G0038,4
G0599,G0043,4
G0599,G0222,4
G0599,G0570,4
G0599,G0585,1
G0599,G0588,4
G0599,G0592,2
G0599,G0593,2
G0599,G0599,4
G0599,G0640,4
G0599,G0666,2
G0599,G0667,2
G0599,G0670,2
G0599,G0708,4
G0599,G0952,1
G0599,G0953,1
G0600,G0002,1
G0600,G0043,1
G0600,G0222,1
G0600,G0545,1
G0600,G0546,1
G0600,G0566,1
G0600,G0568,1
G0600,G0570,1
G0600,G0578,16
G0600,G0588,16
G0600,G0600,17
G0600,G0641,1
G0600,G0699,16
G0600,G0708,16
G0600,G0859,16
G0601,G0038,4
G0601,G0043,9
G0601,G0169,1
G0601,G0172,1
G0601,G0176,2
G0601,G0222,9
G0601,G0474,1
G0601,G0475,1
G0601,G0502,3
G0601,G0531,2
G0601,G0538,2
G0601,G0544,1
G0601,G0546,1
G0601,G0547,1
G0601,G0566,2
G0601,G0567,1
G0601,G0568,3
G0601,G0570,9
G0601,G0584,1
G0601,G0588,4
G0601,G0592,1
G0601,G0593,1
G0601,G0601,9
G0601,G0637,2
G0601,G0666,1
G0601,G0670,3
G0601,G0676,1
G0601,G0708,4
G0601,G0806,2
G0601,G0851,2
G0601,G0922,2
G0601,G0923,1
G0601,G0939,1
G0601,G0952,1
G0601,G0953,1
G0602,G0038,16
G0602,G0043,21
G0602,G0179,2
G0602,G0199,1
G0602,G0200,3
G0602,G0222,21
G0602,G0466,1
G0602,G0467,1
G0602,G0468,1
G0602,G0512,2
G0602,G0514,1
G0602,G0516,1
G0602,G0556,2
G0602,G0558,2
G0602,G0560,3
G0602,G0561,3
G0602,G0562,3
G0602,G0563,3
G0602,G0564,3
G0602,G0565,2
G0602,G0570,21
G0602,G0588,21
G0602,G0602,21
G0602,G0666,8
G0602,G0667,2
G0602,G0670,6
G0602,G0677,1
G0602,G0708,21
G0602,G0881,1
G0602,G0882,1
G0602,G0918,1
G0602,G0919,1
G0602,G0941,2
G0602,G0942,1
G0602,G0944,2
G0602,G0945,1
G0602,G0947,2
G0602,G0948,1
G0602,G0959,1
G0602,G0960,1
G0602,G0963,1
G0603,G0008,3
G0603,G0027,2
G0603,G0038,3
G0603,G0042,1
G0603,G0043,5
G0603,G0126,3
G0603,G0132,3
G0603,G0153,2
G0603,G0155,1
G0603,G0167,3
G0603,G0531,3
G0603,G0544,3
G0603,G0570,5
G0603,G0587,2
G0603,G0588,2
G0603,G0603,6
G0603,G0623,1
G0603,G0643,1
G0603,G0664,2
G0603,G0708,2
G0604,G0043,1
G0604,G0570,1
G0604,G0604,1
G0605,G0005,1
G0605,G0007,1
G0605,G0015,1
G0605,G0018,1
G0605,G0019,1
G0605,G0042,1
G0605,G0264,2
G0605,G0300,1
G0605,G0544,1
G0605,G0570,2
G0605,G0605,2
G0605,G0607,1
G0605,G0644,1
G0605,G0826,1
G0605,G0908,1
G0605,G1147,1
G0606,G0005,1
G0606,G0007,1
G0606,G0016,1
G0606,G0018,1
G0606,G0019,1
G0606,G0042,1
G0606,G0265,1
G0606,G0301,1
G0606,G0544,1
G0606,G0570,2
G0606,G0606,2
G0606,G0608,1
G0606,G0644,1
G0606,G0827,1
G0606,G0909,1
G0607,G0007,2
G0607,G0013,1
G0607,G0015,3
G0607,G0018,3
G0607,G0019,3
G0607,G0033,2
G0607,G0035,1
G0607,G0042,3
G0607,G0124,1
G0607,G0132,1
G0607,G0166,1
G0607,G0212,1
G0607,G0260,1
G0607,G0264,1
G0607,G0296,1
G0607,G0298,1
G0607,G0300,1
G0607,G0528,1
G0607,G0570,3
G0607,G0605,1
G0607,G0607,3
G0607,G0644,3
G0607,G0696,1
G0607,G0822,1
G0607,G0824,1
G0607,G0826,1
G0607,G0904,1
G0607,G0906,1
G0607,G0908,1
G0608,G0007,2
G0608,G0014,1
G0608,G0016,3
G0608,G0018,3
G0608,G0019,3
G0608,G0033,2
G0608,G0042,3
G0608,G0124,1
G0608,G0132,1
G0608,G0166,1
G0608,G0213,1
G0608,G0261,1
G0608,G0265,1
G0608,G0297,1
G0608,G0299,1
G0608,G0301,1
G0608,G0528,1
G0608,G0570,3
G0608,G0606,1
G0608,G0608,3
G0608,G0644,3
G0608,G0696,1
G0608,G0823,1
G0608,G0825,1
G0608,G0827,1
G0608,G0905,1
G0608,G0907,1
G0608,G0909,1
G0609,G0031,1
G0609,G0073,5
G0609,G0121,5
G0609,G0130,5
G0609,G0146,1
G0609,G0570,1
G0609,G0609,5
G0609,G0612,1
G0609,G0633,5
G0609,G0634,1
G0609,G0763,3
G0610,G0121,1
G0610,G0610,1
G0610,G0633,1
G0611,G0031,2
G0611,G0032,1
G0611,G0055,1
G0611,G0056,1
G0611,G0073,1
G0611,G0121,1
G0611,G0130,2
G0611,G0146,2
G0611,G0611,2
G0611,G0633,1
G0611,G0634,2
G0612,G0031,2
G0612,G0032,1
G0612,G0073,1
G0612,G0121,1
G0612,G0130,2
G0612,G0146,2
G0612,G0570,1
G0612,G0609,1
G0612,G0612,2
G0612,G0633,1
G0612,G0634,2
G0613,G0570,1
G0613,G0613,1
G0614,G0570,1
G0614,G0614,1
G0615,G0615,1
G0616,G0222,1
G0616,G0570,1
G0616,G0586,1
G0616,G0616,1
G0616,G0617,1
G0617,G0038,2
G0617,G0043,2
G0617,G0080,1
G0617,G0128,2
G0617,G0132,2
G0617,G0154,2
G0617,G0200,2
G0617,G0222,3
G0617,G0419,1
G0617,G0532,2
G0617,G0570,3
G0617,G0586,3
G0617,G0588,2
G0617,G0616,1
G0617,G0617,3
G0617,G0637,2
G0617,G0659,2
G0617,G0664,1
G0617,G0665,1
G0617,G0708,2
G0617,G0722,2
G0617,G0725,1
G0617,G0846,1
G0617,G0951,2
G0618,G0031,1
G0618,G0130,1
G0618,G0618,1
G0618,G0634,1
G0619,G0031,1
G0619,G0130,1
G0619,G0619,1
G0619,G0634,1
G0619,G0762,1
G0620,G0031,1
G0620,G0130,1
G0620,G0620,1
G0620,G0634,1
G0620,G0762,1
G0621,G0031,1
G0621,G0130,1
G0621,G0146,1
G0621,G0621,1
G0621,G0634,1
G0621,G0762,1
G0622,G0031,1
G0622,G0045,1
G0622,G0130,1
G0622,G0146,1
G0622,G0622,1
G0622,G0634,1
G0622,G0950,1
G0623,G0043,3
G0623,G0221,1
G0623,G0222,1
G0623,G0255,1
G0623,G0312,1
G0623,G0313,1
G0623,G0314,1
G0623,G0315,1
G0623,G0316,1
G0623,G0317,1
G0623,G0318,1
G0623,G0319,1
G0623,G0320,1
G0623,G0321,1
G0623,G0322,1
G0623,G0323,1
G0623,G0324,1
G0623,G0325,1
G0623,G0326,1
G0623,G0327,1
G0623,G0328,1
G0623,G0329,1
G0623,G0330,1
G0623,G0331,1
G0623,G0332,1
G0623,G0333,1
G0623,G0334,1
G0623,G0335,1
G0623,G0336,1
G0623,G0570,35
G0623,G0603,1
G0623,G0623,37
G0623,G0643,24
G0623,G0644,10
G0623,G0734,19
G0623,G1122,1
G0623,G1123,1
G0623,G1124,1
G0623,G1125,1
G0623,G1126,1
G0623,G1127,1
G0623,G1219,1
G0623,G1220,1
G0624,G0031,1
G0624,G0130,1
G0624,G0146,1
G0624,G0624,1
G0624,G0634,1
G0624,G0920,1
G0625,G0625,1
G0626,G0028,1
G0626,G0626,1
G0627,G0570,2
G0627,G0627,2
G0627,G0806,1
G0628,G0570,1
G0628,G0628,1
G0628,G0806,1
G0629,G0629,4
G0629,G0715,1
G0629,G0716,1
G0630,G0630,2
G0631,G0631,2
G0633,G0031,3
G0633,G0032,1
G0633,G0055,1
G0633,G0073,7
G0633,G0075,1
G0633,G0121,9
G0633,G0130,7
G0633,G0146,3
G0633,G0542,1
G0633,G0570,1
G0633,G0609,5
G0633,G0610,1
G0633,G0611,1
G0633,G0612,1
G0633,G0633,9
G0633,G0634,3
G0633,G0763,3
G0634,G0001,1
G0634,G0011,1
G0634,G0031,95
G0634,G0032,12
G0634,G0045,2
G0634,G0052,1
G0634,G0055,1
G0634,G0056,1
G0634,G0073,2
G0634,G0075,1
G0634,G0078,1
G0634,G0079,1
G0634,G0121,7
G0634,G0130,93
G0634,G0146,61
G0634,G0158,1
G0634,G0159,1
G0634,G0226,3
G0634,G0542,1
G0634,G0570,1
G0634,G0609,1
G0634,G0611,2
G0634,G0612,2
G0634,G0618,1
G0634,G0619,1
G0634,G0620,1
G0634,G0621,1
G0634,G0622,1
G0634,G0624,1
G0634,G0633,3
G0634,G0634,95
G0634,G0678,1
G0634,G0679,1
G0634,G0680,1
G0634,G0681,1
G0634,G0682,1
G0634,G0683,1
G0634,G0684,1
G0634,G0685,1
G0634,G0686,1
G0634,G0687,1
G0634,G0761,1
G0634,G0762,5
G0634,G0920,1
G0634,G0950,1
G0634,G0954,1
G0634,G0955,1
G0634,G0956,1
G0634,G0957,1
G0636,G0008,1
G0636,G0023,2
G0636,G0033,2
G0636,G0037,2
G0636,G0038,3
G0636,G0042,4
G0636,G0043,3
G0636,G0047,2
G0636,G0122,4
G0636,G0126,3
G0636,G0132,5
G0636,G0155,3
G0636,G0165,2
G0636,G0167,3
G0636,G0207,4
G0636,G0222,3
G0636,G0338,1
G0636,G0425,2
G0636,G0534,1
G0636,G0544,1
G0636,G0570,7
G0636,G0636,7
G0636,G0668,1
G0636,G0717,1
G0636,G0805,1
G0636,G0806,1
G0636,G0885,2
G0636,G0886,2
G0637,G0002,3
G0637,G0012,4
G0637,G0027,3
G0637,G0038,5
G0637,G0043,11
G0637,G0080,1
G0637,G0110,1
G0637,G0115,1
G0637,G0116,1
G0637,G0126,1
G0637,G0127,2
G0637,G0128,2
G0637,G0132,5
G0637,G0154,2
G0637,G0169,1
G0637,G0172,1
G0637,G0176,3
G0637,G0180,1
G0637,G0181,1
G0637,G0183,1
G0637,G0184,1
G0637,G0186,6
G0637,G0200,2
G0637,G0222,11
G0637,G0413,1
G0637,G0414,1
G0637,G0419,1
G0637,G0427,1
G0637,G0458,1
G0637,G0459,1
G0637,G0460,1
G0637,G0461,1
G0637,G0474,1
G0637,G0475,1
G0637,G0502,6
G0637,G0504,1
G0637,G0505,1
G0637,G0507,1
G0637,G0508,1
G0637,G0531,9
G0637,G0532,2
G0637,G0544,2
G0637,G0566,1
G0637,G0568,3
G0637,G0570,11
G0637,G0586,2
G0637,G0588,2
G0637,G0601,2
G0637,G0617,2
G0637,G0637,11
G0637,G0639,2
G0637,G0640,4
G0637,G0641,1
G0637,G0659,2
G0637,G0664,1
G0637,G0665,1
G0637,G0670,3
G0637,G0706,3
G0637,G0707,3
G0637,G0708,8
G0637,G0709,6
G0637,G0722,2
G0637,G0725,1
G0637,G0806,9
G0637,G0846,1
G0637,G0847,1
G0637,G0848,1
G0637,G0849,4
G0637,G0850,1
G0637,G0851,2
G0637,G0951,2
G0638,G0038,3
G0638,G0043,3
G0638,G0178,2
G0638,G0200,3
G0638,G0222,3
G0638,G0464,1
G0638,G0465,1
G0638,G0569,1
G0638,G0570,3
G0638,G0588,1
G0638,G0592,2
G0638,G0593,1
G0638,G0638,3
G0638,G0666,1
G0638,G0667,1
G0638,G0670,1
G0638,G0708,2
G0638,G0726,1
G0638,G0952,2
G0638,G0953,1
G0639,G0002,6
G0639,G0012,6
G0639,G0027,2
G0639,G0038,4
G0639,G0043,8
G0639,G0115,2
G0639,G0116,2
G0639,G0117,2
G0639,G0127,3
G0639,G0132,3
G0639,G0186,6
G0639,G0222,8
G0639,G0413,1
G0639,G0414,1
G0639,G0415,1
G0639,G0416,1
G0639,G0417,1
G0639,G0418,1
G0639,G0504,1
G0639,G0505,1
G0639,G0506,1
G0639,G0531,4
G0639,G0570,7
G0639,G0583,1
G0639,G0586,2
G0639,G0588,2
G0639,G0637,2
G0639,G0639,8
G0639,G0664,2
G0639,G0665,2
G0639,G0694,1
G0639,G0695,1
G0639,G0706,4
G0639,G0707,2
G0639,G0708,5
G0639,G0709,2
G0639,G0806,3
G0639,G0847,2
G0639,G0848,1
G0639,G0951,1
G0640,G0012,6
G0640,G0038,4
G0640,G0043,12
G0640,G0180,1
G0640,G0181,1
G0640,G0182,1
G0640,G0183,1
G0640,G0184,1
G0640,G0185,1
G0640,G0186,9
G0640,G0222,12
G0640,G0458,1
G0640,G0459,1
G0640,G0460,1
G0640,G0461,1
G0640,G0462,1
G0640,G0463,1
G0640,G0502,9
G0640,G0507,2
G0640,G0508,2
G0640,G0509,2
G0640,G0531,6
G0640,G0570,15
G0640,G0585,1
G0640,G0588,4
G0640,G0592,2
G0640,G0593,2
G0640,G0599,4
G0640,G0637,4
G0640,G0640,15
G0640,G0666,2
G0640,G0667,2
G0640,G0670,6
G0640,G0694,4
G0640,G0695,2
G0640,G0706,6
G0640,G0707,3
G0640,G0708,14
G0640,G0709,4
G0640,G0806,6
G0640,G0849,6
G0640,G0952,1
G0640,G0953,1
G0641,G0002,3
G0641,G0027,1
G0641,G0038,4
G0641,G0043,21
G0641,G0110,1
G0641,G0126,1
G0641,G0132,1
G0641,G0176,1
G0641,G0222,21
G0641,G0427,1
G0641,G0531,1
G0641,G0537,16
G0641,G0539,1
G0641,G0544,1
G0641,G0545,1
G0641,G0546,2
G0641,G0566,2
G0641,G0568,3
G0641,G0570,21
G0641,G0582,1
G0641,G0586,1
G0641,G0588,3
G0641,G0600,1
G0641,G0637,1
G0641,G0641,21
G0641,G0664,1
G0641,G0669,1
G0641,G0708,3
G0641,G0806,1
G0641,G0850,1
G0641,G0921,2
G0641,G0924,1
G0641,G0925,1
G0641,G0926,1
G0641,G0927,1
G0641,G0928,1
G0641,G0929,1
G0641,G0930,1
G0641,G0931,1
G0641,G0932,1
G0641,G0933,1
G0641,G0934,1
G0641,G0935,1
G0641,G0936,1
G0641,G0937,1
G0641,G0938,1
G0641,G0951,1
G0642,G0570,1
G0642,G0642,1
G0643,G0004,5
G0643,G0008,117
G0643,G0009,2
G0643,G0018,1
G0643,G0027,9
G0643,G0033,118
G0643,G0036,27
G0643,G0037,33
G0643,G0038,11
G0643,G0039,5
G0643,G0042,256
G0643,G0043,13
G0643,G0060,19
G0643,G0061,18
G0643,G0062,3
G0643,G0063,17
G0643,G0082,31
G0643,G0083,16
G0643,G0084,2
G0643,G0085,2
G0643,G0086,2
G0643,G0087,1
G0643,G0088,2
G0643,G0090,1
G0643,G0091,4
G0643,G0092,1
G0643,G0093,1
G0643,G0094,7
G0643,G0095,6
G0643,G0096,6
G0643,G0097,7
G0643,G0098,2
G0643,G0102,1
G0643,G0106,7
G0643,G0107,7
G0643,G0109,1
G0643,G0111,17
G0643,G0112,17
G0643,G0119,1
G0643,G0122,73
G0643,G0123,77
G0643,G0126,66
G0643,G0132,215
G0643,G0153,9
G0643,G0155,2
G0643,G0165,59
G0643,G0167,1
G0643,G0173,5
G0643,G0174,1
G0643,G0201,2
G0643,G0202,5
G0643,G0203,4
G0643,G0204,4
G0643,G0205,5
G0643,G0206,10
G0643,G0207,8
G0643,G0208,9
G0643,G0209,4
G0643,G0210,5
G0643,G0211,3
G0643,G0214,1
G0643,G0217,5
G0643,G0218,7
G0643,G0222,7
G0643,G0228,4
G0643,G0229,4
G0643,G0230,2
G0643,G0231,2
G0643,G0232,2
G0643,G0233,2
G0643,G0234,2
G0643,G0235,2
G0643,G0236,2
G0643,G0237,2
G0643,G0243,2
G0643,G0244,3
G0643,G0245,2
G0643,G0249,2
G0643,G0250,2
G0643,G0251,2
G0643,G0252,3
G0643,G0253,2
G0643,G0254,2
G0643,G0255,1
G0643,G0286,2
G0643,G0287,2
G0643,G0288,2
G0643,G0289,2
G0643,G0290,2
G0643,G0291,2
G0643,G0292,2
G0643,G0294,2
G0643,G0295,2
G0643,G0304,2
G0643,G0305,2
G0643,G0311,1
G0643,G0312,1
G0643,G0313,1
G0643,G0314,1
G0643,G0315,1
G0643,G0316,1
G0643,G0317,1
G0643,G0318,1
G0643,G0319,1
G0643,G0320,1
G0643,G0321,1
G0643,G0330,1
G0643,G0331,1
G0643,G0334,1
G0643,G0335,1
G0643,G0336,1
G0643,G0339,5
G0643,G0340,4
G0643,G0345,2
G0643,G0346,3
G0643,G0347,1
G0643,G0348,2
G0643,G0349,1
G0643,G0353,1
G0643,G0354,1
G0643,G0355,1
G0643,G0356,1
G0643,G0357,5
G0643,G0358,5
G0643,G0359,1
G0643,G0360,1
G0643,G0395,8
G0643,G0397,1
G0643,G0398,3
G0643,G0399,8
G0643,G0400,3
G0643,G0402,1
G0643,G0403,1
G0643,G0404,1
G0643,G0405,1
G0643,G0406,1
G0643,G0409,1
G0643,G0424,1
G0643,G0469,5
G0643,G0470,1
G0643,G0529,1
G0643,G0531,109
G0643,G0544,94
G0643,G0548,1
G0643,G0549,1
G0643,G0570,246
G0643,G0588,1
G0643,G0594,1
G0643,G0603,1
G0643,G0623,24
G0643,G0643,295
G0643,G0646,2
G0643,G0649,22
G0643,G0650,2
G0643,G0651,2
G0643,G0652,12
G0643,G0653,23
G0643,G0664,1
G0643,G0665,1
G0643,G0722,1
G0643,G0725,1
G0643,G0734,19
G0643,G0806,131
G0643,G0808,6
G0643,G0809,3
G0643,G0810,3
G0643,G0811,3
G0643,G0812,3
G0643,G0813,3
G0643,G0814,3
G0643,G0819,3
G0643,G0820,3
G0643,G0821,3
G0643,G0831,3
G0643,G0832,3
G0643,G0887,1
G0643,G0889,1
G0643,G0890,6
G0643,G0891,3
G0643,G0892,3
G0643,G0893,3
G0643,G0894,3
G0643,G0895,3
G0643,G0896,3
G0643,G0901,3
G0643,G0902,3
G0643,G0903,3
G0643,G0913,3
G0643,G0914,3
G0643,G0965,6
G0643,G0966,6
G0643,G0967,3
G0643,G0968,3
G0643,G0969,3
G0643,G0970,3
G0643,G0971,3
G0643,G0972,3
G0643,G1102,4
G0643,G1103,4
G0643,G1104,4
G0643,G1105,4
G0643,G1106,4
G0643,G1107,4
G0643,G1110,2
G0643,G1111,2
G0643,G1112,2
G0643,G1113,2
G0643,G1114,2
G0643,G1115,2
G0643,G1116,2
G0643,G1117,2
G0643,G1118,2
G0643,G1119,2
G0643,G1120,2
G0643,G1121,2
G0643,G1122,1
G0643,G1123,1
G0643,G1124,1
G0643,G1125,1
G0643,G1126,1
G0643,G1127,1
G0643,G1140,1
G0643,G1143,1
G0643,G1150,1
G0643,G1177,2
G0643,G1179,2
G0643,G1180,2
G0643,G1181,2
G0643,G1182,2
G0643,G1183,2
G0643,G1185,2
G0643,G1186,1
G0643,G1195,2
G0643,G1196,2
G0643,G1197,2
G0643,G1203,2
G0643,G1204,2
G0643,G1205,2
G0643,G1206,2
G0643,G1207,2
G0643,G1208,3
G0643,G1209,4
G0643,G1210,2
G0643,G1211,3
G0643,G1215,2
G0643,G1216,2
G0643,G1217,2
G0643,G1218,2
G0643,G1219,1
G0643,G1220,1
G0643,G1224,3
G0643,G1225,3
G0643,G1226,3
G0643,G1227,3
G0643,G1228,2
G0643,G1229,1
G0643,G1230,1
G0643,G1231,1
G0643,G1232,1
G0643,G1233,1
G0643,G1234,1
G0643,G1235,1
G0643,G1236,1
G0643,G1237,1
G0643,G1238,1
G0643,G1239,1
G0643,G1240,1
G0643,G1241,1
G0643,G1242,1
G0643,G1243,1
G0643,G1244,1
G0643,G1245,1
G0643,G1246,1
G0643,G1247,1
G0643,G1248,1
G0643,G1249,1
G0643,G1251,1
G0643,G1252,1
G0643,G1253,1
G0643,G1254,1
G0643,G1256,1
G0643,G1257,1
G0643,G1258,1
G0643,G1259,1
G0643,G1260,1
G0643,G1261,1
G0643,G1264,2
G0643,G1265,2
G0643,G1267,3
G0643,G1268,3
G0644,G0005,22
G0644,G0007,19
G0644,G0009,1
G0644,G0013,6
G0644,G0014,3
G0644,G0015,7
G0644,G0016,5
G0644,G0018,35
G0644,G0019,42
G0644,G0033,68
G0644,G0035,27
G0644,G0042,119
G0644,G0053,1
G0644,G0054,1
G0644,G0103,1
G0644,G0104,1
G0644,G0123,1
G0644,G0124,80
G0644,G0132,73
G0644,G0134,1
G0644,G0135,1
G0644,G0136,3
G0644,G0137,1
G0644,G0138,1
G0644,G0139,3
G0644,G0140,2
G0644,G0141,2
G0644,G0165,3
G0644,G0166,12
G0644,G0188,2
G0644,G0189,1
G0644,G0194,1
G0644,G0195,1
G0644,G0196,1
G0644,G0197,1
G0644,G0206,3
G0644,G0208,4
G0644,G0212,10
G0644,G0213,5
G0644,G0215,1
G0644,G0216,3
G0644,G0219,4
G0644,G0220,6
G0644,G0238,2
G0644,G0239,2
G0644,G0241,1
G0644,G0242,2
G0644,G0246,2
G0644,G0260,6
G0644,G0261,5
G0644,G0262,2
G0644,G0263,2
G0644,G0264,5
G0644,G0265,4
G0644,G0280,2
G0644,G0281,2
G0644,G0282,1
G0644,G0283,1
G0644,G0284,2
G0644,G0285,2
G0644,G0296,2
G0644,G0297,2
G0644,G0298,2
G0644,G0299,2
G0644,G0300,2
G0644,G0301,2
G0644,G0303,2
G0644,G0306,1
G0644,G0307,2
G0644,G0322,1
G0644,G0323,1
G0644,G0324,1
G0644,G0325,1
G0644,G0326,1
G0644,G0327,1
G0644,G0328,1
G0644,G0329,1
G0644,G0332,1
G0644,G0333,1
G0644,G0370,1
G0644,G0371,4
G0644,G0372,4
G0644,G0373,1
G0644,G0374,2
G0644,G0375,2
G0644,G0376,1
G0644,G0377,1
G0644,G0378,3
G0644,G0379,1
G0644,G0380,1
G0644,G0381,1
G0644,G0382,1
G0644,G0383,1
G0644,G0388,1
G0644,G0389,1
G0644,G0390,4
G0644,G0391,4
G0644,G0392,1
G0644,G0393,2
G0644,G0394,2
G0644,G0436,1
G0644,G0437,4
G0644,G0444,2
G0644,G0445,1
G0644,G0446,2
G0644,G0447,1
G0644,G0450,2
G0644,G0451,1
G0644,G0452,1
G0644,G0453,1
G0644,G0517,1
G0644,G0520,1
G0644,G0528,14
G0644,G0531,20
G0644,G0543,30
G0644,G0544,44
G0644,G0570,122
G0644,G0571,4
G0644,G0605,1
G0644,G0606,1
G0644,G0607,3
G0644,G0608,3
G0644,G0623,10
G0644,G0644,133
G0644,G0653,17
G0644,G0696,6
G0644,G0697,3
G0644,G0806,53
G0644,G0822,3
G0644,G0823,3
G0644,G0824,3
G0644,G0825,3
G0644,G0826,3
G0644,G0827,3
G0644,G0828,2
G0644,G0829,1
G0644,G0830,3
G0644,G0835,1
G0644,G0836,1
G0644,G0837,1
G0644,G0904,3
G0644,G0905,3
G0644,G0906,3
G0644,G0907,3
G0644,G0908,3
G0644,G0909,3
G0644,G0910,2
